f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label,source_image
0.0,0.0,0.0,0.11692354828119278,-0.13521115481853485,-0.05309797078371048,0.14751394093036652,-0.34091639518737793,-0.0788712203502655,0.04827599972486496,-0.4844065308570862,-0.10959085077047348,-0.05241459235548973,-0.5733506679534912,-0.13970927894115448,0.11402211338281631,-0.4836606979370117,-0.04723045602440834,0.15818488597869873,-0.6917892694473267,-0.09689247608184814,0.17905542254447937,-0.8239160776138306,-0.12883947789669037,0.18955320119857788,-0.9367005825042725,-0.15334776043891907,-0.005244243424385786,-0.4693017303943634,-0.07155515253543854,-0.05693157762289047,-0.7160942554473877,-0.13956940174102783,-0.08079512417316437,-0.8565274477005005,-0.1819097250699997,-0.11310933530330658,-0.9724260568618774,-0.2039455622434616,-0.1075344905257225,-0.4047846794128418,-0.10192034393548965,-0.11779771745204926,-0.5315489172935486,-0.21199636161327362,-0.035768888890743256,-0.40808263421058655,-0.23526529967784882,0.009137488901615143,-0.3153618276119232,-0.22140845656394958,-0.18601691722869873,-0.3090011179447174,-0.13404394686222076,-0.17062614858150482,-0.4005177915096283,-0.22564879059791565,-0.10116356611251831,-0.3124919831752777,-0.2295513153076172,-0.0592232421040535,-0.23421438038349152,-0.21324674785137177,K,K/K1034.jpg
0.0,0.0,0.0,0.11514263600111008,-0.1264791637659073,-0.05662774294614792,0.15041472017765045,-0.32342320680618286,-0.08245402574539185,0.04949010908603668,-0.4625961482524872,-0.11276842653751373,-0.05563592538237572,-0.5483322143554688,-0.14215175807476044,0.10998742282390594,-0.4813978374004364,-0.04822664335370064,0.15025530755519867,-0.6864169239997864,-0.10150714218616486,0.16906589269638062,-0.8210422992706299,-0.13486313819885254,0.1772749423980713,-0.9351181983947754,-0.15863610804080963,-0.011785360053181648,-0.46712610125541687,-0.07090380042791367,-0.06824586540460587,-0.7099606990814209,-0.1446869820356369,-0.09340990334749222,-0.8540709018707275,-0.19115856289863586,-0.12451818585395813,-0.9689798355102539,-0.21347884833812714,-0.11671937257051468,-0.4016474485397339,-0.09937158226966858,-0.1288716346025467,-0.5221982598304749,-0.2202904373407364,-0.05459611490368843,-0.4001075029373169,-0.24725095927715302,-0.012898046523332596,-0.30668750405311584,-0.23118551075458527,-0.20028674602508545,-0.30575039982795715,-0.12911361455917358,-0.18500852584838867,-0.3866124749183655,-0.23199009895324707,-0.11375939100980759,-0.2930893898010254,-0.23859059810638428,-0.06882501393556595,-0.2104688137769699,-0.2196011245250702,K,K/K1035.jpg
0.0,0.0,0.0,0.11655273288488388,-0.1218409389257431,-0.06096166744828224,0.14836107194423676,-0.3139941990375519,-0.09125157445669174,0.0585508830845356,-0.4508548080921173,-0.1251235157251358,-0.04198751971125603,-0.5363088846206665,-0.15902909636497498,0.11419647932052612,-0.4676610231399536,-0.06278347223997116,0.15791235864162445,-0.6712202429771423,-0.12236207723617554,0.17856328189373016,-0.8078984022140503,-0.16020765900611877,0.19075605273246765,-0.9252438545227051,-0.18629953265190125,-0.009038890711963177,-0.4554741084575653,-0.08511378616094589,-0.06364358216524124,-0.6987602710723877,-0.16279681026935577,-0.08756686002016068,-0.8473833799362183,-0.21103887259960175,-0.11440781503915787,-0.9654468894004822,-0.23414328694343567,-0.11687418073415756,-0.3880622684955597,-0.11245150864124298,-0.1259496510028839,-0.5128455758094788,-0.23768524825572968,-0.051604971289634705,-0.3838476836681366,-0.2604556381702423,-0.008560197427868843,-0.28269267082214355,-0.23964183032512665,-0.20224997401237488,-0.2865813672542572,-0.1411343216896057,-0.18795669078826904,-0.3762834966182709,-0.24762730300426483,-0.11892707645893097,-0.2828322947025299,-0.24942801892757416,-0.07628239691257477,-0.19667230546474457,-0.22524426877498627,K,K/K1036.jpg
0.0,0.0,0.0,0.11668422818183899,-0.12556669116020203,-0.061323996633291245,0.1482682079076767,-0.31783729791641235,-0.09339240938425064,0.05768083035945892,-0.4514597952365875,-0.12886936962604523,-0.04690207168459892,-0.5388017892837524,-0.16321596503257751,0.11196152865886688,-0.467445433139801,-0.06238251179456711,0.16438810527324677,-0.6785193085670471,-0.12410464137792587,0.1837129145860672,-0.8200793862342834,-0.16237777471542358,0.1967153400182724,-0.9392212629318237,-0.1879025399684906,-0.011997712776064873,-0.45407596230506897,-0.08388838917016983,-0.06253284960985184,-0.7039647698402405,-0.16610823571681976,-0.08291970193386078,-0.8509642481803894,-0.2163447141647339,-0.10728728771209717,-0.9650214910507202,-0.2392130345106125,-0.11918862909078598,-0.38820207118988037,-0.11029762774705887,-0.1271393895149231,-0.5111890435218811,-0.23633426427841187,-0.048122625797986984,-0.3861787021160126,-0.25811415910720825,-0.003824092447757721,-0.29020223021507263,-0.23610219359397888,-0.2031015008687973,-0.29114171862602234,-0.13819576799869537,-0.18190591037273407,-0.3804400563240051,-0.24210278689861298,-0.11228305101394653,-0.2851769030094147,-0.24097537994384766,-0.07340233027935028,-0.20260405540466309,-0.21480607986450195,K,K/K1037.jpg
0.0,0.0,0.0,0.121701180934906,-0.1300472468137741,-0.05748806521296501,0.14681775867938995,-0.3268568217754364,-0.08648958057165146,0.051030371338129044,-0.45981383323669434,-0.11982627958059311,-0.051987338811159134,-0.5441282987594604,-0.1520927995443344,0.11026719212532043,-0.4811294376850128,-0.05472952499985695,0.15973196923732758,-0.6813807487487793,-0.11330754309892654,0.18055392801761627,-0.8173086643218994,-0.1512754112482071,0.19328750669956207,-0.9322431683540344,-0.17739902436733246,-0.014186746440827847,-0.4665069878101349,-0.0781431645154953,-0.06281689554452896,-0.7123197317123413,-0.1507398635149002,-0.08117802441120148,-0.8579257130622864,-0.1943294107913971,-0.10612715035676956,-0.970901608467102,-0.2146790623664856,-0.12406060844659805,-0.39787164330482483,-0.10751104354858398,-0.1266310214996338,-0.5172318816184998,-0.22706303000450134,-0.04583050683140755,-0.3872292935848236,-0.2467501312494278,-0.002231973223388195,-0.2879655063152313,-0.2254759520292282,-0.21080873906612396,-0.2979428470134735,-0.13851019740104675,-0.18489579856395721,-0.3800295293331146,-0.23863768577575684,-0.11724864691495895,-0.2833588123321533,-0.2370927482843399,-0.08073845505714417,-0.2004660665988922,-0.21218827366828918,K,K/K1038.jpg
0.0,0.0,0.0,0.12055400758981705,-0.13149970769882202,-0.05639223754405975,0.15116508305072784,-0.321956604719162,-0.08429097384214401,0.0631059855222702,-0.4530477523803711,-0.11749549210071564,-0.04460122063755989,-0.5365768074989319,-0.14915169775485992,0.11197387427091599,-0.4757215976715088,-0.04468649998307228,0.16270074248313904,-0.6798141598701477,-0.10056871920824051,0.1866844892501831,-0.8153030276298523,-0.13710808753967285,0.20167599618434906,-0.9290738701820374,-0.1618838757276535,-0.006696512456983328,-0.46262919902801514,-0.06836875528097153,-0.05428687855601311,-0.7126899361610413,-0.14325976371765137,-0.07201408594846725,-0.8567543625831604,-0.1913469135761261,-0.09653852134943008,-0.9722582697868347,-0.2130591869354248,-0.11045899242162704,-0.3959263861179352,-0.09753401577472687,-0.1221274808049202,-0.5167055130004883,-0.2184574455022812,-0.04815181344747543,-0.3832366466522217,-0.23786590993404388,-0.00862392783164978,-0.2891293168067932,-0.21418321132659912,-0.1959104835987091,-0.2977178394794464,-0.1284153312444687,-0.1795906126499176,-0.3942403197288513,-0.22631435096263885,-0.11238199472427368,-0.297807902097702,-0.2219361960887909,-0.07516591995954514,-0.2172967493534088,-0.19426478445529938,K,K/K1039.jpg
0.0,0.0,0.0,0.11368364840745926,-0.1318710446357727,-0.0738861933350563,0.14134512841701508,-0.328080952167511,-0.10656074434518814,0.021387072280049324,-0.4784702658653259,-0.14126349985599518,-0.09131152927875519,-0.5746636986732483,-0.17389942705631256,0.08786764740943909,-0.4770251512527466,-0.04415624961256981,0.12528184056282043,-0.6898635625839233,-0.10174741595983505,0.1415235847234726,-0.8247601985931396,-0.1400938630104065,0.15191368758678436,-0.9377463459968567,-0.1663026213645935,-0.033964648842811584,-0.4550943672657013,-0.05707452818751335,-0.1062171533703804,-0.7033835649490356,-0.13378599286079407,-0.1397714614868164,-0.8475539684295654,-0.18416479229927063,-0.17734847962856293,-0.9616888165473938,-0.20905062556266785,-0.1335095316171646,-0.3870032727718353,-0.07863146811723709,-0.15445570647716522,-0.5057061314582825,-0.20389175415039062,-0.07635627686977386,-0.37688973546028137,-0.22821810841560364,-0.03424983471632004,-0.28326818346977234,-0.20840765535831451,-0.21688194572925568,-0.2966426610946655,-0.10318637639284134,-0.2121434062719345,-0.3911454677581787,-0.2098577916622162,-0.1448921412229538,-0.29614031314849854,-0.21349318325519562,-0.10379039496183395,-0.21557822823524475,-0.19070380926132202,K,K/K104.jpg
0.0,0.0,0.0,0.11922383308410645,-0.1277923285961151,-0.062399253249168396,0.14117282629013062,-0.32796695828437805,-0.09050336480140686,0.050704386085271835,-0.46451812982559204,-0.12219072878360748,-0.04700479283928871,-0.5533609986305237,-0.15091045200824738,0.11568334698677063,-0.47764354944229126,-0.052883509546518326,0.16740646958351135,-0.6824750900268555,-0.11005896329879761,0.1936163604259491,-0.8194217085838318,-0.14548054337501526,0.20776812732219696,-0.9354392290115356,-0.16966581344604492,-0.0035603628493845463,-0.46348050236701965,-0.074737548828125,-0.042817484587430954,-0.7082985043525696,-0.1504364013671875,-0.06178794428706169,-0.8557066321372986,-0.19563233852386475,-0.09341904520988464,-0.9720597863197327,-0.21534335613250732,-0.10991846024990082,-0.39641138911247253,-0.10333435237407684,-0.12298310548067093,-0.512391209602356,-0.22794994711875916,-0.04506564512848854,-0.3827682435512543,-0.247939333319664,-0.00339890387840569,-0.2851366102695465,-0.22435112297534943,-0.19743388891220093,-0.2980221211910248,-0.13440313935279846,-0.16984823346138,-0.3803470730781555,-0.23791004717350006,-0.1016375720500946,-0.28261667490005493,-0.23762498795986176,-0.06693672388792038,-0.19875232875347137,-0.21267887949943542,K,K/K1040.jpg
0.0,0.0,0.0,0.11520928144454956,-0.1239350363612175,-0.06312189251184464,0.14519542455673218,-0.32255569100379944,-0.09060678631067276,0.049597833305597305,-0.4643293619155884,-0.12078585475683212,-0.0491604320704937,-0.5613418817520142,-0.14817021787166595,0.12168114632368088,-0.48127007484436035,-0.05054943263530731,0.17358101904392242,-0.6864905953407288,-0.10290379822254181,0.199155792593956,-0.8218070268630981,-0.13510188460350037,0.21164260804653168,-0.935468316078186,-0.15708684921264648,-0.002022339729592204,-0.4697045385837555,-0.06994578242301941,-0.04197157546877861,-0.7186706066131592,-0.13821808993816376,-0.057368092238903046,-0.863346517086029,-0.17990833520889282,-0.08466193825006485,-0.9764841794967651,-0.19827024638652802,-0.11053633689880371,-0.40413203835487366,-0.09603842347860336,-0.1206134632229805,-0.5156810283660889,-0.21533170342445374,-0.04516715928912163,-0.3856661915779114,-0.23834006488323212,-0.003932327497750521,-0.29187992215156555,-0.21858960390090942,-0.19924907386302948,-0.3095340430736542,-0.12410860508680344,-0.1748684197664261,-0.3866002559661865,-0.2271997630596161,-0.10996413975954056,-0.2850181460380554,-0.22949254512786865,-0.0735834613442421,-0.20220929384231567,-0.20657040178775787,K,K/K1041.jpg
0.0,0.0,0.0,0.12196004390716553,-0.1185767725110054,-0.06402168422937393,0.1587589830160141,-0.3197837173938751,-0.09587222337722778,0.06547631323337555,-0.4682612121105194,-0.13108153641223907,-0.03285398706793785,-0.5653067827224731,-0.16509895026683807,0.1260576844215393,-0.46855366230010986,-0.059721481055021286,0.17645031213760376,-0.6767152547836304,-0.1195356473326683,0.20265214145183563,-0.8154861330986023,-0.15843066573143005,0.219404935836792,-0.9332536458969116,-0.18558873236179352,0.0041626738384366035,-0.4583233594894409,-0.08089892566204071,-0.03796778619289398,-0.7037945985794067,-0.15654703974723816,-0.051892466843128204,-0.8527608513832092,-0.20402002334594727,-0.07356302440166473,-0.9709210991859436,-0.2278173416852951,-0.10288780182600021,-0.39682382345199585,-0.10825680941343307,-0.10990078747272491,-0.525232195854187,-0.22965703904628754,-0.0365963913500309,-0.3934478759765625,-0.25025373697280884,0.00282589765265584,-0.29245784878730774,-0.22988279163837433,-0.19038157165050507,-0.30298128724098206,-0.13795776665210724,-0.1717250645160675,-0.39788779616355896,-0.23900030553340912,-0.10606200993061066,-0.30184081196784973,-0.2388964593410492,-0.06938493996858597,-0.2148323655128479,-0.21540303528308868,K,K/K1042.jpg
0.0,0.0,0.0,0.5367767214775085,0.024485496804118156,-0.3417430818080902,1.1394693851470947,-0.24285762012004852,-0.5069753527641296,1.594592809677124,-0.5460050106048584,-0.6356176137924194,1.9715584516525269,-0.7390448451042175,-0.7586686611175537,0.8433643579483032,-1.072743535041809,-0.3051055669784546,0.8785874247550964,-1.7547441720962524,-0.5266065001487732,0.8188225626945496,-2.191725015640259,-0.6776807904243469,0.7520591616630554,-2.52287220954895,-0.7887850403785706,0.4549102485179901,-1.1133694648742676,-0.256768137216568,0.39970776438713074,-1.4472695589065552,-0.6539371609687805,0.28538793325424194,-0.9464452266693115,-0.7785047292709351,0.246867835521698,-0.5788344740867615,-0.7771788239479065,0.0825914517045021,-1.0764241218566895,-0.2410174161195755,0.03204317390918732,-1.3497146368026733,-0.652199923992157,-0.013429354876279831,-0.8486242890357971,-0.6289471387863159,-0.0071707493625581264,-0.506975531578064,-0.5087394118309021,-0.2626904249191284,-0.9979720711708069,-0.2469201683998108,-0.28022676706314087,-1.238876223564148,-0.5571557283401489,-0.2729955315589905,-0.8318610191345215,-0.5313500761985779,-0.23198723793029785,-0.5435802936553955,-0.436983197927475,L,L/L1.jpg
0.0,0.0,0.0,0.5584808588027954,-0.037952784448862076,-0.2741720378398895,1.1750181913375854,-0.24556666612625122,-0.3939700424671173,1.664759635925293,-0.48851197957992554,-0.48830679059028625,2.055462121963501,-0.6271165609359741,-0.5758969187736511,1.0295312404632568,-1.0307092666625977,-0.18327629566192627,1.1236927509307861,-1.6285789012908936,-0.38035017251968384,1.101104974746704,-1.9963722229003906,-0.5372274518013,1.0670619010925293,-2.2973225116729736,-0.6496040225028992,0.663357675075531,-1.123846173286438,-0.15722861886024475,0.6143401265144348,-1.4557981491088867,-0.4832206666469574,0.43636322021484375,-1.0129576921463013,-0.6133871078491211,0.356319785118103,-0.6802616119384766,-0.6405313014984131,0.30422788858413696,-1.1302486658096313,-0.16330358386039734,0.23732659220695496,-1.3925124406814575,-0.5170081257820129,0.1368749439716339,-0.937141478061676,-0.5088831186294556,0.10375086218118668,-0.6164711117744446,-0.4195842742919922,-0.029252460226416588,-1.0817596912384033,-0.18801487982273102,-0.04813675582408905,-1.324790596961975,-0.46103212237358093,-0.10476288944482803,-0.9589921832084656,-0.44078928232192993,-0.0916471779346466,-0.6835247278213501,-0.3627399802207947,L,L/L10.jpg
0.0,0.0,0.0,0.5386523008346558,0.08601886034011841,-0.2856689989566803,1.2349278926849365,-0.15441112220287323,-0.4044429063796997,1.7328476905822754,-0.4240530729293823,-0.4939214885234833,2.1080799102783203,-0.6028777956962585,-0.5802214741706848,1.08858060836792,-0.9564558267593384,-0.2683773338794708,1.1797993183135986,-1.5673526525497437,-0.48704794049263,1.1476582288742065,-1.9772921800613403,-0.6358110904693604,1.1239604949951172,-2.2997183799743652,-0.7408257126808167,0.7169867753982544,-1.07180655002594,-0.24576497077941895,0.7051206231117249,-1.3711079359054565,-0.5853632688522339,0.5111842751502991,-0.9154564738273621,-0.7135513424873352,0.3955954909324646,-0.5516536235809326,-0.7342904806137085,0.3530045747756958,-1.0676016807556152,-0.2510911226272583,0.3273090124130249,-1.2827285528182983,-0.6191514730453491,0.2114216834306717,-0.7999594211578369,-0.6251355409622192,0.1591697633266449,-0.46244490146636963,-0.5440570116043091,0.0257793627679348,-1.0160722732543945,-0.2727758586406708,0.032106898725032806,-1.2016633749008179,-0.5731409788131714,-0.04899498447775841,-0.8228368759155273,-0.5725188255310059,-0.05656913295388222,-0.5361403226852417,-0.5050728917121887,L,L/L100.jpg
0.0,0.0,0.0,0.5391786098480225,0.0794667899608612,-0.32644131779670715,1.2043908834457397,-0.16928327083587646,-0.45407548546791077,1.6821799278259277,-0.4269779622554779,-0.544549286365509,2.033127784729004,-0.6430116891860962,-0.6349045634269714,0.9102410078048706,-0.9352316856384277,-0.2516547739505768,0.9945325255393982,-1.5899263620376587,-0.4805855453014374,0.9914180636405945,-2.0228161811828613,-0.6481247544288635,0.9792717695236206,-2.343912124633789,-0.7727760076522827,0.522087812423706,-1.0445396900177002,-0.21567286550998688,0.5645885467529297,-1.3750789165496826,-0.5912847518920898,0.41830646991729736,-0.9028136730194092,-0.752016007900238,0.31261181831359863,-0.5346654057502747,-0.785115659236908,0.17142795026302338,-1.019258975982666,-0.2142648994922638,0.21426567435264587,-1.2964072227478027,-0.6132709980010986,0.0919739305973053,-0.8073704838752747,-0.6386555433273315,0.038872115314006805,-0.46320825815200806,-0.5577432513237,-0.13044783473014832,-0.9390887022018433,-0.23160310089588165,-0.10381042957305908,-1.1753556728363037,-0.5468736290931702,-0.17745999991893768,-0.8177477121353149,-0.5494716763496399,-0.17797069251537323,-0.5464789867401123,-0.4783724844455719,L,L/L1000.jpg
0.0,0.0,0.0,0.5595403909683228,-0.08783705532550812,-0.16697977483272552,1.1313260793685913,-0.33577993512153625,-0.24500489234924316,1.522914171218872,-0.6025420427322388,-0.3180384337902069,1.7864645719528198,-0.8353726863861084,-0.38981667160987854,0.7971408367156982,-1.0914618968963623,-0.17576465010643005,0.8208698034286499,-1.6786880493164062,-0.3600441515445709,0.7864625453948975,-2.0495119094848633,-0.5169347524642944,0.7408973574638367,-2.3781228065490723,-0.63897305727005,0.4438174068927765,-1.1181849241256714,-0.20494143664836884,0.5138658881187439,-1.4512792825698853,-0.44929659366607666,0.4743465483188629,-0.9852463603019714,-0.5616752505302429,0.4356127679347992,-0.6609207391738892,-0.6110852956771851,0.10395538061857224,-1.0515375137329102,-0.2507847845554352,0.17748521268367767,-1.362329363822937,-0.5170685648918152,0.1784788817167282,-0.901434063911438,-0.491832971572876,0.1591038703918457,-0.5857522487640381,-0.4277166724205017,-0.22074277698993683,-0.9227619767189026,-0.30924808979034424,-0.155609130859375,-1.1774537563323975,-0.5216896533966064,-0.11127248406410217,-0.8389926552772522,-0.48428037762641907,-0.09314481914043427,-0.5754368901252747,-0.41924816370010376,L,L/L1001.jpg
0.0,0.0,0.0,0.5584834218025208,-0.08525557816028595,-0.15462611615657806,1.1064436435699463,-0.34393203258514404,-0.22286894917488098,1.48091721534729,-0.6209720969200134,-0.29093649983406067,1.7677803039550781,-0.8189926147460938,-0.35970237851142883,0.803933322429657,-1.0394965410232544,-0.12348471581935883,0.8275564312934875,-1.6049261093139648,-0.29939568042755127,0.7797674536705017,-1.9619407653808594,-0.4541785418987274,0.7239468693733215,-2.272761583328247,-0.5722878575325012,0.46404892206192017,-1.0717591047286987,-0.15728645026683807,0.5271623730659485,-1.432016372680664,-0.3990284502506256,0.47625282406806946,-1.014316439628601,-0.5217511057853699,0.4333191215991974,-0.6938439607620239,-0.5751652717590332,0.14182856678962708,-1.0133682489395142,-0.20977981388568878,0.2024470865726471,-1.352260708808899,-0.4775272011756897,0.1821708232164383,-0.9311439394950867,-0.46814632415771484,0.15737929940223694,-0.6194944381713867,-0.4104888439178467,-0.16681858897209167,-0.9002708196640015,-0.27435189485549927,-0.12092389911413193,-1.1724903583526611,-0.48845288157463074,-0.09340427815914154,-0.8595436215400696,-0.4657362997531891,-0.07545125484466553,-0.5974228978157043,-0.4099344313144684,L,L/L1002.jpg
0.0,0.0,0.0,0.5811248421669006,-0.05059899389743805,-0.17022903263568878,1.170674204826355,-0.3219626247882843,-0.24529467523097992,1.5703346729278564,-0.5977792143821716,-0.32027971744537354,1.872387409210205,-0.8163371086120605,-0.40062791109085083,0.8353081345558167,-1.0945420265197754,-0.13084052503108978,0.8634745478630066,-1.6999399662017822,-0.29315149784088135,0.8276495933532715,-2.0933523178100586,-0.43615999817848206,0.7883259057998657,-2.422712564468384,-0.5496112108230591,0.47708454728126526,-1.1282141208648682,-0.15828411281108856,0.5409174561500549,-1.4824928045272827,-0.40032270550727844,0.49070942401885986,-1.0351572036743164,-0.5197025537490845,0.43900007009506226,-0.6958834528923035,-0.568352997303009,0.1291680932044983,-1.0607661008834839,-0.20440945029258728,0.19909776747226715,-1.3996142148971558,-0.47882410883903503,0.1769055426120758,-0.944004476070404,-0.4704333245754242,0.13564187288284302,-0.6176150441169739,-0.411065936088562,-0.20269858837127686,-0.9410516619682312,-0.2626635730266571,-0.13783849775791168,-1.2254140377044678,-0.48469504714012146,-0.1086500734090805,-0.8793743252754211,-0.459146112203598,-0.10566167533397675,-0.5924745202064514,-0.3990008234977722,L,L/L1003.jpg
0.0,0.0,0.0,0.5745159983634949,-0.09482307732105255,-0.1746198683977127,1.1369670629501343,-0.3410423994064331,-0.2615126371383667,1.5382003784179688,-0.6126183867454529,-0.3481018543243408,1.8509067296981812,-0.8095362782478333,-0.4381140470504761,0.7924408316612244,-1.0743837356567383,-0.13707636296749115,0.831943929195404,-1.673238754272461,-0.31093472242355347,0.7937906980514526,-2.0382022857666016,-0.46281927824020386,0.7536126375198364,-2.352969169616699,-0.5813400149345398,0.4507129192352295,-1.1004656553268433,-0.16272839903831482,0.5109453797340393,-1.454140305519104,-0.4140119254589081,0.45988306403160095,-1.0168139934539795,-0.5350759625434875,0.42418980598449707,-0.691138744354248,-0.5851411819458008,0.12080790102481842,-1.0332732200622559,-0.20828646421432495,0.19332462549209595,-1.3922309875488281,-0.483406126499176,0.16722513735294342,-0.9515429735183716,-0.46591222286224365,0.13309964537620544,-0.6295099258422852,-0.4009855389595032,-0.19585616886615753,-0.9150272011756897,-0.26772910356521606,-0.14511309564113617,-1.2036670446395874,-0.49051257967948914,-0.11730607599020004,-0.8704132437705994,-0.4639049172401428,-0.10572399944067001,-0.5929384231567383,-0.40221527218818665,L,L/L1004.jpg
0.0,0.0,0.0,0.5881439447402954,-0.08102121204137802,-0.17764338850975037,1.1553624868392944,-0.32752707600593567,-0.2622850239276886,1.5602715015411377,-0.6093288660049438,-0.34538397192955017,1.8716795444488525,-0.8085300326347351,-0.4314982295036316,0.799961507320404,-1.1017752885818481,-0.13799525797367096,0.8417509198188782,-1.7100818157196045,-0.30806291103363037,0.8014061450958252,-2.0811500549316406,-0.4585912823677063,0.7608064413070679,-2.403134822845459,-0.5780677199363708,0.4518618881702423,-1.1258649826049805,-0.16337548196315765,0.5173243880271912,-1.470438003540039,-0.4138495922088623,0.4620508849620819,-1.0213102102279663,-0.5329917073249817,0.4263327121734619,-0.691839873790741,-0.5827503204345703,0.11489464342594147,-1.0498594045639038,-0.2087535858154297,0.19715644419193268,-1.4030836820602417,-0.4853557348251343,0.17423568665981293,-0.960605800151825,-0.467309832572937,0.1426393836736679,-0.640514612197876,-0.4032498896121979,-0.21001610159873962,-0.9202641248703003,-0.26830318570137024,-0.15508057177066803,-1.2057468891143799,-0.49669474363327026,-0.12498131394386292,-0.8657745718955994,-0.4710391163825989,-0.10905683785676956,-0.5866333246231079,-0.4097847044467926,L,L/L1005.jpg
0.0,0.0,0.0,0.5711740851402283,-0.10056645423173904,-0.18866556882858276,1.1337939500808716,-0.3509599268436432,-0.2901136875152588,1.5321530103683472,-0.6443455815315247,-0.3868083357810974,1.8606324195861816,-0.8389331698417664,-0.4857078790664673,0.7861045002937317,-1.09608793258667,-0.133121058344841,0.8167403340339661,-1.6917343139648438,-0.2990530729293823,0.7688432931900024,-2.0532402992248535,-0.4430329501628876,0.7226247191429138,-2.357107400894165,-0.5542563199996948,0.4500458836555481,-1.12775456905365,-0.15064029395580292,0.5026525855064392,-1.4810222387313843,-0.40131184458732605,0.4507432281970978,-1.0432606935501099,-0.5183146595954895,0.4090624451637268,-0.7200829982757568,-0.5604894161224365,0.1294083446264267,-1.065904974937439,-0.1889207512140274,0.1979898363351822,-1.4163415431976318,-0.46596065163612366,0.17403365671634674,-0.9705067873001099,-0.44845184683799744,0.13511379063129425,-0.655981719493866,-0.3781670033931732,-0.18019472062587738,-0.9573706388473511,-0.24075159430503845,-0.11788136512041092,-1.2536005973815918,-0.4606567621231079,-0.09048818051815033,-0.9208275079727173,-0.4264433681964874,-0.08800947666168213,-0.6497663855552673,-0.3553323447704315,L,L/L1006.jpg
0.0,0.0,0.0,0.5837363004684448,-0.125511035323143,-0.17662693560123444,1.1410980224609375,-0.3587847054004669,-0.2714637517929077,1.552467703819275,-0.6405031085014343,-0.3627454340457916,1.8821452856063843,-0.8272178769111633,-0.4517512917518616,0.8182651996612549,-1.0969287157058716,-0.11321152001619339,0.8568348288536072,-1.6755353212356567,-0.2808646559715271,0.8124361634254456,-2.024970531463623,-0.4333122670650482,0.7721616625785828,-2.3461201190948486,-0.5512403845787048,0.483694463968277,-1.1238576173782349,-0.1314391791820526,0.5401993989944458,-1.4731395244598389,-0.35667747259140015,0.49202343821525574,-1.0289440155029297,-0.4689333140850067,0.46449682116508484,-0.7176430225372314,-0.5188750624656677,0.15265315771102905,-1.0591275691986084,-0.1716974377632141,0.22481971979141235,-1.3970739841461182,-0.42806562781333923,0.20517686009407043,-0.9574624300003052,-0.41700586676597595,0.18414214253425598,-0.6506494283676147,-0.36097967624664307,-0.1589970588684082,-0.9391273856163025,-0.22504223883152008,-0.10830981284379959,-1.2163870334625244,-0.42579570412635803,-0.07515329867601395,-0.8888153433799744,-0.3974097669124603,-0.053456589579582214,-0.6248286366462708,-0.33923840522766113,L,L/L1007.jpg
0.0,0.0,0.0,0.5617164969444275,-0.092021644115448,-0.19205132126808167,1.1215523481369019,-0.3093944489955902,-0.2929382920265198,1.5361886024475098,-0.580507755279541,-0.38854292035102844,1.8682889938354492,-0.7512620091438293,-0.483340322971344,0.8191694617271423,-1.0424469709396362,-0.16227521002292633,0.8696364164352417,-1.6291440725326538,-0.3439728915691376,0.832155704498291,-1.977932095527649,-0.49624103307724,0.7945865392684937,-2.2881827354431152,-0.6137794852256775,0.4757194519042969,-1.076327919960022,-0.18103772401809692,0.5447722673416138,-1.4348303079605103,-0.43713533878326416,0.47566068172454834,-0.9960145354270935,-0.5528360605239868,0.43545618653297424,-0.6715914607048035,-0.5994520783424377,0.14613014459609985,-1.0148606300354004,-0.2208436131477356,0.2211170494556427,-1.3479105234146118,-0.4996720254421234,0.19229041039943695,-0.9178683757781982,-0.47891271114349365,0.1651831865310669,-0.5961169004440308,-0.4114678204059601,-0.16256028413772583,-0.8983098864555359,-0.27573978900909424,-0.10894002765417099,-1.1651684045791626,-0.4961925745010376,-0.07909533381462097,-0.8431895971298218,-0.4697892963886261,-0.05707154422998428,-0.5726423263549805,-0.408947616815567,L,L/L1008.jpg
